Wavelength (nm),Transmittance(%),Std.Dev.
190,0.137873282038726,0.0119251130204814
191,0.0789868645385208,0.0101989338958223
192,0.0723463266352923,0.00551177319702715
193,0.10082011572928,0.0106485453558692
194,0.0939832792592707,0.0141537577099599
195,0.0675318708799269,0.0112443313873295
196,0.0745060310622624,0.00839623450487533
197,0.0826251670349536,0.00729043074736457
198,0.106646115601738,0.0105105261277234
199,0.0880425498060424,0.0127031656942791
200,0.0709211417589614,0.00954818637207665
201,0.0850966702975359,0.0150550566352519
202,0.061614152755458,0.00737785615155998
203,0.0645990250596597,0.00613609911900068
204,0.0706395072002328,0.00640961983098533
205,0.0591962293977223,0.00441750839672878
206,0.0341762046157281,0.00419893362030646
207,0.0367787578388578,0.00510676874895886
208,0.0403664400765225,0.00594413808681711
209,0.0354366599959196,0.0048768332668544
210,0.039617280008171,0.00520723273370267
211,0.0511790967730495,0.00480537305647155
212,0.0517172524869356,0.00742633929513877
213,0.0455010532814919,0.00646861118052528
214,0.0415958064869072,0.00479294345473262
215,0.0498303058908715,0.00408019620199802
216,0.0593065635830913,0.00677455764387033
217,0.0583082361709067,0.00553088504886066
218,0.0629857086065229,0.00541795716832066
219,0.0684894598562868,0.00733191353848065
220,0.0804844772587465,0.00957906616714346
221,0.0788943839242343,0.0101817778840078
222,0.0684048385978212,0.0072308009928166
223,0.0567513693510619,0.0066109383295615
224,0.0532680909475266,0.00426869780941916
225,0.0681597583190661,0.00458276633010789
226,0.0981007925133621,0.00945041007228053
227,0.0608421402727661,0.0100215623360388
228,0.0647266778104547,0.00921344966724277
229,0.0552090905849216,0.00485086489457825
230,0.0760457426320658,0.00672254817916902
231,0.0482749177333301,0.00510929407062391
232,0.0544225401698051,0.00676090123750304
233,0.0466966039621063,0.00528728641377785
234,0.0473918871155236,0.0045664451736742
235,0.0532544654213314,0.00518398572344542
236,0.0561072710498286,0.00373617265049865
237,0.0555459946649232,0.00366716106645391
238,0.0543176541716043,0.00359450581122691
239,0.0611230886518123,0.00329414275272817
240,0.0632407163063161,0.00439454785608113
241,0.0589919783831702,0.00476757933088175
242,0.0784803778839948,0.0046594230771401
243,0.0832227973540175,0.00390934071382993
244,0.0991260240424324,0.00604343722311823
245,0.108727231374095,0.00487633208533385
246,0.104655495727036,0.00582308663233093
247,0.127304319474549,0.00890225800092337
248,0.135003153766735,0.00624617628027573
249,0.163379375353152,0.00422908591423193
250,0.243784073239273,0.00479079710749557
251,0.444599294354695,0.00946535570129573
252,0.89670795771568,0.0102169279371232
253,1.7373935496935,0.00663655504922192
254,2.93836211669541,0.0051702990425203
255,4.3866380905576,0.00736633156301394
256,5.94800909596085,0.00772330033664897
257,7.56754282615541,0.00720464560901483
258,9.17754648711377,0.00756083317527486
259,10.7725754802948,0.0112302430231332
260,12.3675242918906,0.0106198732113342
261,13.9558048093346,0.00798603358068385
262,15.5362658952359,0.00617100352952124
263,17.1610289328706,0.00812895947801387
264,18.8266324513598,0.0102313837788692
265,20.4594302600234,0.0092053620300137
266,22.1050247215845,0.00869178265449432
267,23.8054851263598,0.0126848135535174
268,25.3371945330346,0.0103118757617863
269,26.920775501973,0.00808050067915409
270,28.6809124751644,0.0110277708281883
271,30.4089365305584,0.0110619782537623
272,32.0123245431152,0.0117251755763893
273,33.5339383764461,0.0135273114245217
274,35.0608318600006,0.011014507582484
275,36.5119602683038,0.0120599420097913
276,38.0261134609558,0.0125244891044106
277,39.4535010903361,0.0103119374679645
278,40.8548149747765,0.0123785474182512
279,42.1711782873862,0.0121558897429285
280,43.4083940677917,0.0121264150668716
281,44.5434817372531,0.0142257658112409
282,45.6963082082882,0.0169577562562001
283,46.7320456080048,0.0184991682574369
284,47.7165958026994,0.0157011725819947
285,48.7141323908059,0.0179671828653975
286,49.6360217910265,0.0176493650392502
287,50.564252758817,0.0121923663686339
288,51.5039608925412,0.0150429355995026
289,52.4351617454028,0.0176852646317023
290,53.2674476039416,0.0161305310700692
291,54.0690551076486,0.0166608993802727
292,54.9094872769309,0.0198754044552437
293,55.7217933680006,0.0195014214529372
294,56.476871620328,0.0199060286294693
295,57.1817525148603,0.0218611683772895
296,57.8186931972437,0.0189458852082223
297,58.4660666414517,0.0169450840762789
298,59.0854517414615,0.0204028497683137
299,59.7332342370467,0.0256696444289007
300,60.3033096540575,0.0206198703382225
301,60.9235596876978,0.0161728142146576
302,61.5316753001359,0.0209542468316129
303,62.1835372270424,0.0225112673207379
304,62.8094703583155,0.0219273671662566
305,63.4771690520618,0.0198076862364152
306,64.170704502755,0.0269229602847105
307,64.8486728502324,0.020052947880933
308,65.5781422546019,0.0197679408412634
309,66.2303911023145,0.0195972504035004
310,66.9014666065449,0.0228906364208758
311,67.5343919306547,0.0158205450182101
312,68.1328224808746,0.0153975240518868
313,68.7997531053794,0.0203401261911019
314,69.4151120577075,0.0154676793658431
315,70.0153696568185,0.0154334854239498
316,70.6131419864097,0.0212580036183498
317,71.2793035319987,0.0220331332692241
318,71.9181034844502,0.0190046893939311
319,72.5271038698364,0.0194412335919852
320,73.2173506256454,0.0190931612103624
321,73.7882407229175,0.0226886421691465
322,74.4258240482249,0.0218829238502772
323,75.0134666790259,0.0205927174393437
324,75.5874887262337,0.0206548144122895
325,76.1258565471545,0.0201308409717269
326,76.6534973977669,0.0193672134976421
327,77.1240566768972,0.0170000312590891
328,77.5990382116548,0.0174475969434005
329,78.0563736589384,0.0187632007881354
330,78.4601309764189,0.0154660153088735
331,78.8781005315507,0.0220803311892802
332,79.238243742715,0.0176187906517673
