Wavelength (nm),Transmittance(%),Std.Dev.
190,0.0504380528319038,0.0101584841465227
191,0.0739015886178379,0.0166421391008107
192,0.0893564895169081,0.014294204773327
193,0.0679568049788926,0.0100453701190338
194,0.0937026104274965,0.0127598356923648
195,0.0666753144610968,0.0105504533779775
196,0.0663943551061657,0.0155084242649481
197,0.043967785667232,0.004946673901833
198,0.0926990637625106,0.00633413747247899
199,0.0720303184935007,0.00800598958626285
200,0.0611138280916707,0.00945392172882722
201,0.0679809841268046,0.0134437151313539
202,0.0720697142274128,0.00826889206486688
203,0.0602262898483406,0.00819662603406425
204,0.0555975527425536,0.00821913945164686
205,0.0606178324310188,0.00878224561999741
206,0.0523781393056725,0.0102730889952147
207,0.0486714691935583,0.00864552124935473
208,0.0498077151267263,0.00766903800626738
209,0.0485401860506363,0.00477375871578721
210,0.0473537093193865,0.00449816743693974
211,0.0453963614957962,0.00567193792672765
212,0.0602156445121639,0.0074418765817648
213,0.0632467574971579,0.00799018609087009
214,0.0573337639158006,0.00697876417793242
215,0.0611191963613965,0.00932931167862572
216,0.0575658888149263,0.00647687605706523
217,0.0794130458192067,0.00635852683759951
218,0.102394201577279,0.00824756181685039
219,0.0869983112128579,0.0104872227259843
220,0.121945803238203,0.00962178642180952
221,0.11734283520264,0.0112875023626428
222,0.133717949633532,0.012104962709859
223,0.154399821304012,0.0128938918077885
224,0.191790415703227,0.00929266995780943
225,0.333800583155846,0.00861749661855427
226,0.507752137216609,0.00993554314712526
227,0.727544896182472,0.00841484431956834
228,1.06028489175727,0.0079126804110307
229,1.43560943687456,0.00532000833516943
230,1.84428541862396,0.00298881252887631
231,2.27004401941959,0.0022183318419705
232,2.71435239069278,0.00355525150287055
233,3.16812999850454,0.00480841390730959
234,3.63695233941836,0.00732944882528004
235,4.09714295400222,0.00381675723785569
236,4.56263208625629,0.00156933408033541
237,5.00693653227175,0.00166824328936952
238,5.46064733224968,0.00303207142991178
239,5.91968143554457,0.00506932532875549
240,6.41323170621369,0.0052022237162196
241,6.95699244411586,0.0047142272876816
242,7.52913742256403,0.00680178299594245
243,8.15506633184099,0.00472712780519778
244,8.80063071301516,0.00526716852318303
245,9.49276377044697,0.00408302190750616
246,10.1452728812594,0.0052990208438625
247,10.7711089283604,0.007557689830675
248,11.3750549330937,0.00868740697435951
249,11.9633739933693,0.00576721233957849
250,12.5817479886896,0.0051978241279356
251,13.2034953019773,0.00721904119601993
252,13.8706710757116,0.0070328909332821
253,14.6249013432898,0.00907305827132612
254,15.4015648860826,0.0125097626498547
255,16.1631548801834,0.00817648141094843
256,16.8726702433112,0.0106518803078031
257,17.6457533890393,0.00691323184968404
258,18.3555230979784,0.00587960219404842
259,19.1021876482684,0.00735146920350589
260,19.8321790092627,0.00899047715364589
261,20.6273118572071,0.00649012235911721
262,21.3674141823514,0.00701198981761881
263,22.1244738564596,0.0103079470263949
264,22.8224465100281,0.014868889134277
265,23.5376052873677,0.0124189921506699
266,24.2489349740059,0.0117047709403245
267,24.960924455952,0.0155376593743745
268,25.6668638296584,0.0127209062587228
269,26.5475873685881,0.00790704732887052
270,27.4792514464826,0.00672090582539338
271,28.3290106168066,0.0065399954228478
272,29.2126159926708,0.00855847184708958
273,30.0378443271913,0.00837621594717285
274,30.9048381844827,0.00856276018697783
275,31.774311510681,0.00807764629587126
276,32.6497795166235,0.0087460526337493
277,33.4570017134289,0.0151719689521246
278,34.2396791181697,0.0140175737863333
279,34.9931839280434,0.0122706996245812
280,35.7740316062918,0.010808339274331
281,36.6199580198314,0.0117899630561232
282,37.5083253195877,0.016057189454654
283,38.3570868059061,0.0128517481482011
284,39.2772008570208,0.0113279377752308
285,40.1607860176877,0.0131577175550834
286,41.0472992806655,0.0170355472100774
287,41.9081259692337,0.0232985814699867
288,42.7008401968097,0.0172690049417253
289,43.3967664391693,0.0170504691587683
290,44.0364376821993,0.0160061685431296
291,44.6652793588159,0.0160073828880392
292,45.261536593378,0.0222976212619192
293,45.8751212088055,0.0169476402203531
294,46.4608422066882,0.0140323040202904
295,47.1069745693894,0.0130700921249878
296,47.6579018165543,0.0198349425946452
297,48.2113020758188,0.0160839215759997
298,48.730983419171,0.0137601462814942
299,49.2021068504546,0.0179502189781608
300,49.6507930206766,0.0203717965032325
301,50.1043960520967,0.0203888040690601
302,50.495069892266,0.0212392222256609
303,50.921374723589,0.0253555762539136
304,51.2858613545238,0.0187845068282452
305,51.6687822099496,0.0179697649805158
306,52.0304488191654,0.0162783607719916
307,52.3865938115207,0.0183096165185743
308,52.7316848237366,0.0173355417644689
309,53.0763100633291,0.0220580523953597
310,53.3430643968601,0.0160785067082113
311,53.6853778662077,0.0113788450581291
312,53.9611769185198,0.0101549620856667
313,54.1033792908626,0.0136637794741984
314,54.3935076325949,0.014634886254765
315,54.6115697881346,0.0143939396523319
316,54.8573626379628,0.00994779819909824
317,55.094461258897,0.00923975375717303
318,55.3391463401645,0.0106875556690114
319,55.6070763886286,0.0133587462223759
320,55.8689421513257,0.00979683783092735
321,56.1375264907647,0.011117345670854
322,56.3637561760679,0.0175102965061641
323,56.6139541201438,0.016182082816016
324,56.8465350706837,0.0133095020186874
325,57.1095974321017,0.0156757359149328
326,57.3248257023244,0.0102609996127352
327,57.5237465558448,0.00893421682597935
328,57.731787544468,0.00955443363139964
329,57.9736708742358,0.0108072775344391
330,58.1795700966256,0.0133926145576082
331,58.3878673599432,0.0158872656098613
332,58.6373923003829,0.0124154321022809
333,58.7790735131077,0.0099225447549631
334,58.9465915754071,0.0141749091344725
335,59.1185464160628,0.0156110163137643
336,59.2930209758018,0.012175501110952
337,59.4951787089202,0.0121367651041343
338,59.6701751696634,0.015682684427347
339,59.7848059748977,0.0194621494702868
340,59.95492702283,0.0222845037483415
341,60.066345570774,0.0130984068300717
342,60.1946238484742,0.0133386338820531
343,60.3533193136312,0.0161230720056577
344,60.4364070225729,0.0146949632277463
345,60.5203400497728,0.0182950331514434
346,60.6411314521956,0.020250825036532
347,60.7331501433779,0.0234794221171746
348,60.8625851566059,0.0214389218902429
349,60.8973438547646,0.0189546121704964
350,61.0277318491166,0.0235845519456317
351,61.0625178186322,0.0139709326981233
352,61.1642412921688,0.0174341361601102
353,61.2109323688483,0.021666949642277
354,61.2910283126961,0.0199715365264356
355,61.4083683520664,0.0168583814379959
356,61.4106608046477,0.0162417709886708
357,61.2551033244024,0.0167083659450441
358,61.0294740272398,0.0260425134089599
359,61.0578919517871,0.0405749413788099
360,61.1737781558065,0.0244455614427295
361,61.1122848013927,0.0182103530545758
362,61.7060219021537,0.0221435754720882
363,62.3244111690927,0.0246673263423598
364,62.5432216400331,0.0286128357009158
365,62.7384105895544,0.0374891811041656
366,62.8211260461882,0.0352693492741282
367,62.7289741709951,0.0288297479827603
368,62.4871435373999,0.0249069745147247
369,62.1778706668521,0.0413083736347367
370,62.1778706668521,0.0366998707911681
371,62.1625121068063,0.027946272325716
372,62.1829910300781,0.0265656425833022
373,62.189340866088,0.0355985944613257
374,62.2116728574632,0.0327526191124994
375,62.1999936600119,0.0248744028750712
376,62.3782885338109,0.0204670236084542
377,62.4153519537729,0.0193719051529054
378,62.2129023742312,0.0234499591760339
379,62.3976053514002,0.0210034146754061
380,62.6690825855083,0.0208891021900876
381,62.9011189180466,0.0245062980915239
382,62.5331279883057,0.0253483814213435
383,62.7506042685831,0.0283295409362677
384,62.947200673994,0.026177101666084
385,62.9479609258847,0.0247011573656406
386,62.8977349321194,0.025306171795198
387,62.3842473395839,0.0258886832725028
388,62.4200806644768,0.0163158498932546
389,63.4974536171339,0.0229814242222882
390,63.4274957674754,0.028184458011317
391,62.9854319844465,0.0263807558792847
392,62.441192901686,0.0185997745231923
393,62.6115167206532,0.0120832595399731
394,63.4398233753589,0.0156106392535153
395,63.4233174610178,0.0252371235413449
396,63.5306478421899,0.0221668483136523
397,62.9228774609389,0.0186467509750163
398,62.4960632487234,0.0217725874875067
399,63.379531445835,0.0231409376109971
400,64.2498056854608,0.0221205642703574
401,64.1435843876416,0.0188717999347607
402,63.9544153316574,0.0182548495851777
403,63.7330468786443,0.0243834736689052
404,63.3514240990793,0.0200754210391879
405,62.8154703535602,0.0205619449062009
406,63.8990363178835,0.0208586678492526
407,64.6935689742792,0.0173638056980533
408,63.9493597440204,0.023687324415086
409,63.9186837084498,0.0268509964871167
410,64.1828242075751,0.0274192812420181
411,64.0554000674174,0.0171643026593553
412,63.205105843156,0.0117694192438702
413,63.2128093307271,0.0152182273604411
414,64.4063913402149,0.0176480213857602
415,64.4505329449585,0.0192504058443456
416,64.4054013305278,0.0214118822692801
417,64.3141030530421,0.0333269065830056
418,64.4501791259958,0.0226306368548173
419,64.3821404831819,0.0177478403980184
420,63.6897463162295,0.0144814840219401
421,62.7210541854731,0.0164894150620586
422,63.4470678330431,0.0205062681216057
423,63.8117486998453,0.01760510885589
424,65.1180149051829,0.0221289404567233
425,65.2990817200475,0.0208465527765102
426,65.6432644252429,0.0247446477764693
427,63.244396503308,0.019340670399614
428,64.9435108316252,0.0218473532420931
429,64.089448904943,0.0179347499092112
430,63.0697888166001,0.0264661423689792
431,64.7736702682726,0.0288689683188073
432,66.4307412857462,0.0222646684075565
433,64.7262514087656,0.02195305898304
434,63.8723816614563,0.0279469924939695
435,65.6290674701501,0.0313789079988159
436,64.5882450514357,0.0318282030848634
437,64.601223834851,0.0242151068901859
438,64.7269620798081,0.0281836157250338
439,64.9440812761773,0.0284101820678973
440,65.4718814040334,0.0231627158342294
441,63.9627719707509,0.0238937773199938
442,65.285532646583,0.0281908767032882
443,65.5531623005371,0.0236834806229207
444,65.7453277698144,0.0327547756698201
445,66.0015070398127,0.0238093167107218
446,65.8958624849685,0.0270673596363332
447,66.3143610866768,0.0339917715084885
448,66.1972399042837,0.0304383177983989
449,65.8508755895494,0.0274151440491848
450,66.2299547945726,0.0424830821404023
451,66.3751856415959,0.0387947592735793
452,66.1262678605908,0.03319323326008
453,66.1804525379378,0.0353804189776397
454,66.0156395964841,0.0237007500456419
455,65.5369700094761,0.0323943309681495
456,65.4404031752047,0.038834555518409
457,64.6812818076521,0.0374239142767835
458,64.3054180938288,0.0356166728796116
459,64.6000889737942,0.0360895582512605
460,65.7409967754365,0.0332652768063968
461,65.4353019656178,0.052718533664765
462,66.1132730442314,0.0360284378788951
463,64.1804282704674,0.0259013555893516
464,63.5838226247542,0.0235589615246776
465,64.0469610056834,0.018918277690508
466,65.0587709794155,0.0258587086631038
467,65.7872809933007,0.0294202036300416
468,64.9033783778033,0.0401700799987426
469,66.1742764400237,0.0474308953631728
470,66.5338098593268,0.0340867279219333
471,65.6152337984038,0.0356739084386738
472,64.3627746391911,0.0375994305780061
473,63.8574458882165,0.0433576116445276
474,65.1699423145795,0.059352283851963
475,64.3450395075042,0.0403385523982517
476,64.6318016575347,0.0641166425624932
477,65.2511349364036,0.0566616080142474
478,64.3533058730956,0.0631016189899533
479,65.0296333291323,0.0524601605582544
480,64.1226709875665,0.0356441802557703
481,64.7425277324076,0.0488334024747095
482,64.5600978564186,0.0523815198364582
483,64.3078893042971,0.0324615799940349
484,64.7531912982187,0.0254965224134141
485,58.2633114449087,0.0148626887956456
486,60.9391474051196,0.0163848298566279
487,68.8159204038257,0.0258404938073252
488,69.7956251131141,0.0451214851551836
489,65.2253485478394,0.0335731677701076
490,64.5057524964832,0.0368386052562709
491,65.3338633740444,0.0543755806090563
492,65.2201924931083,0.045392676645378
493,64.2421168935228,0.036031245998146
494,65.2239162695279,0.0463876221532392
495,65.6094706291523,0.0370062688682505
496,63.9780836042859,0.0412439570523117
497,65.1165134885577,0.0598281175541968
498,64.7601591097915,0.0472575444314712
499,63.8391490686478,0.0423397119359142
500,65.5228679844665,0.0360396804133615
501,64.4167166338615,0.0387159621116178
502,64.3504089916431,0.0398619132231192
503,64.5645637207928,0.0487800034341734
504,65.4997788751144,0.0464797827540702
505,64.6408145884583,0.0377799929338203
506,64.9393752584669,0.0383478552771202
507,65.7679257508228,0.0510506794076577
508,64.4763669763408,0.0406592220665013
509,65.1220188520996,0.0488030472397044
510,64.4107758517583,0.0447560836187601
511,64.2859341608872,0.0523512792171416
512,64.6478412882423,0.0396354172188646
513,65.0256350624255,0.0497764887645214
514,65.1664362693538,0.0481947669163684
515,65.0319181633425,0.0631952111265604
516,64.7432385821582,0.0547266833128668
