Wavelength (nm),Transmittance(%),Std.Dev.
190,0.114126223022371,0.0197122583986076
191,0.0974349339250323,0.0169875552824658
192,0.0681576629275691,0.012049000189915
193,0.079354125760887,0.0116842266088906
194,0.10516935483848,0.0297943866847397
195,0.0530337859439739,0.0167502348235802
196,0.0725511566378628,0.0112982447552913
197,0.0917798986654274,0.00909644639813606
198,0.11609999754115,0.0131970014198853
199,0.073012002568717,0.0114276487523909
200,0.0621881118149672,0.0110212305443805
201,0.073100075852704,0.0135164646994947
202,0.0553276638791639,0.00808454812438206
203,0.0495717554683788,0.00456355440776953
204,0.0834633696586414,0.0104426836694941
205,0.067621351592421,0.0116520367953073
206,0.0566294961909455,0.00927975176361664
207,0.0423623754250102,0.0084623225535595
208,0.0446018169010599,0.00649621133996488
209,0.0358167920286978,0.00807273355086899
210,0.0404391470405618,0.0064577872221922
211,0.0417502760494267,0.00489170209236133
212,0.0435178652881106,0.00618618956655907
213,0.0439035788514071,0.0072055509732899
214,0.0433285883542789,0.00627588639321173
215,0.0463099899165973,0.00707169134094811
216,0.0589978080362141,0.0062374797271458
217,0.0629741606682107,0.0069671167816968
218,0.0692709110494573,0.00912980723464425
219,0.0636345964830206,0.0107622262041175
220,0.0600598168426829,0.00844882424383967
221,0.0709297856830049,0.00785983508149293
222,0.0764781356713501,0.00901449978713865
223,0.0769657004132718,0.00993550825180624
224,0.0678934128966121,0.00977750318233465
225,0.0761976882155167,0.00621386312471314
226,0.0888282646844996,0.00928445912301062
227,0.0634770993568261,0.0108455702111235
228,0.0645421666230648,0.00957505184878464
229,0.0632027464041572,0.00643862698489498
230,0.0684411993922731,0.00493959658540177
231,0.0597889415144026,0.00423500560509095
232,0.0497732743645718,0.00421277373362969
233,0.054035998600513,0.00527031530320148
234,0.0605099749247491,0.00664731364120097
235,0.0535738533669003,0.00460392976544046
236,0.0532999754290448,0.00341957092274373
237,0.0646847617508905,0.00411583270745486
238,0.0638730128273826,0.00584195647043231
239,0.0608177623830851,0.00450970695839013
240,0.0678799962799682,0.0029467212772598
241,0.0729199520681118,0.00348211294964578
242,0.0742746389669944,0.00497563035060356
243,0.0763106317023057,0.00445812937078518
244,0.0876043887339503,0.00549111878213742
245,0.108572508368614,0.00625804878596761
246,0.116533319856793,0.00906854494047248
247,0.126801148744614,0.00783403361219269
248,0.145371702776494,0.00790799381034822
249,0.173461832425108,0.00952955728545261
250,0.240008494135897,0.00688828674277231
251,0.454988052157123,0.00545461960450055
252,0.935555025358833,0.0115483244540592
253,1.79959836745982,0.0122483471163662
254,3.03691310333301,0.0100358431338438
255,4.5681309053125,0.00696210928298908
256,6.22047060547448,0.00632852413550094
257,7.92828874549917,0.00953221137610194
258,9.60810813540574,0.0121199296501437
259,11.3166926375645,0.0121780681445855
260,13.0026618555163,0.0119902541250831
261,14.6582426065637,0.00847744040742203
262,16.3171781011931,0.00729672278484425
263,18.018265666485,0.011545043784969
264,19.7638367426175,0.0100739740250114
265,21.4894511085196,0.0123854812519316
266,23.2834488213291,0.0103613146383824
267,25.0716706034463,0.0117614901918557
268,26.7275137070271,0.013981612750973
269,28.3563331555935,0.00896142066432248
270,30.2152394213056,0.0106761883654699
271,32.0698786609237,0.0161626006302796
272,33.8417118989354,0.0132817698400226
273,35.5091807396145,0.0116598329270837
274,37.1470928556874,0.0115889536408485
275,38.722687239887,0.0149327037270142
276,40.3579757178038,0.0163316096430814
277,41.9252464381317,0.0170017669691529
278,43.4161157715807,0.0157740715342618
279,44.835233341897,0.0185695577232659
280,46.1631245690137,0.0152339106669617
281,47.3683214350386,0.0170289304604221
282,48.593510411253,0.0216360686882606
283,49.7153255657652,0.0207067767166233
284,50.7743217445546,0.0171570092293771
285,51.8238309880052,0.0183007103284298
286,52.8141948962881,0.0167683961336064
287,53.8002060974201,0.017555333477746
288,54.7999924316584,0.0202494030949147
289,55.7929913837493,0.0196890152714173
290,56.6565495658396,0.0235472834835707
291,57.5646247300903,0.0221104041999365
292,58.4237785618551,0.0245037657358724
293,59.2833216822746,0.0280110520264017
294,60.0834951049633,0.0245185287067578
295,60.8203666777582,0.0268205791624538
296,61.5169491562766,0.0285897785739151
297,62.1612835859037,0.0257506111103415
298,62.82636836234,0.0247282178661869
299,63.4919461698911,0.0334545474664691
300,64.0900822158567,0.0262683752425121
301,64.7576705195913,0.0204638129408002
302,65.3578268724648,0.0277466010370407
303,66.0705315883039,0.020198153447241
304,66.7451902458374,0.0229899808691616
305,67.435104075214,0.0226642633201567
306,68.2058732335786,0.0286988985831828
307,68.9756819495779,0.0234731382917094
308,69.7495074861333,0.0223551353893583
309,70.4444827929437,0.0239999218049269
310,71.0843858687608,0.0282812742776094
311,71.7402620186159,0.0224972762635022
312,72.4029847080769,0.0216093130092108
313,73.1101091440406,0.0204713649584371
314,73.7424806525147,0.0172714305275071
315,74.3396631170403,0.0240605893634032
316,74.9389664094093,0.0201721594373136
317,75.6181189410192,0.0206585134065052
318,76.2634748291448,0.0215579134217787
319,76.9014188783167,0.0267240315529209
320,77.6060249667627,0.024459345108423
321,78.1789388436941,0.0231149240704326
322,78.8151639260238,0.0263370244193591
323,79.4409522251589,0.0272431432174189
324,80.0049214280845,0.0260160819678843
325,80.5298231129169,0.0270386800037971
326,81.0762373121873,0.0188298459986851
327,81.5487830165935,0.0221423035395284
328,82.0068834448133,0.0228265478924923
329,82.4407600138617,0.0266573790359187
330,82.8423610680623,0.0192185136976844
331,83.2506714408347,0.0235145626719893
332,83.5954346034789,0.0215792647753684
333,83.9201539656665,0.018886844467462
