Wavelength (nm),Transmittance(%),Std.Dev.
190,0.0722973329246783,0.0100003125170437
191,0.111643990222498,0.0231621913192754
192,0.0518809335222428,0.0140106680460453
193,0.0435125141681962,0.010159433767718
194,0.0575460458858053,0.0111091209459215
195,0.0691545662695847,0.0153230849339858
196,0.0550254233579009,0.0174999798100955
197,0.0516805266875654,0.014146362585813
198,0.0541146076692027,0.0143061754047059
199,0.0489869773215217,0.00997477942863539
200,0.0629540432715725,0.0102153676063025
201,0.0528208639114117,0.0056311258728779
202,0.0777067210827156,0.0136255138692181
203,0.0485651345629775,0.0123743626723206
204,0.0378047281716263,0.00978575576178224
205,0.0279259966927536,0.00395906817915865
206,0.0403999160488698,0.0076448063765988
207,0.0221211947137809,0.00839124686750393
208,0.012765493732675,0.00508008710074158
209,0.0294697252705376,0.00595667929078202
210,0.0271059690177764,0.00397667173074777
211,0.0314318371882358,0.00513111096918198
212,0.030899714844218,0.00665121360856794
213,0.0230496946461967,0.00430375998898526
214,0.0215132947894331,0.00528929087039929
215,0.0206432621599655,0.00734650176557282
216,0.0438536675975036,0.00787709394013308
217,0.0440834107272271,0.00447959475324586
218,0.0350049427448336,0.00551789874602602
219,0.0469560350034676,0.00819943279575725
220,0.0536409522577489,0.0239954091614875
221,0.0121346110320654,0.00998746097925571
222,0.0327319389962096,0.0134487731336953
223,0.0506777465367341,0.0113148671826778
224,0.0295154481164468,0.00962990734510385
225,0.0260002230481471,0.00943184203269053
226,0.0440485268825201,0.00709233707194739
227,0.0408364277943987,0.00306302175517467
228,0.0298350763642388,0.00405707268278415
229,0.0190702090337119,0.00489705473721291
230,0.0288941991186484,0.00918521518066444
231,0.0166278889825479,0.00429779155785195
232,0.0205531376986698,0.00427155849170415
233,0.0233583957517257,0.00428506332864817
234,0.0222686515734715,0.00386841586338879
235,0.0261051451527191,0.00459535365133432
236,0.0305736151218604,0.00665458127988017
237,0.0171885793193348,0.00470728196295907
238,0.0130794088520067,0.00223728446947963
239,0.0361309555912336,0.00704408644310821
240,0.0232801001451497,0.00529194595550525
241,0.0208614285011257,0.00648470343556753
242,0.0209725606376836,0.00396011635037958
243,0.0310761258998918,0.00606312932441079
244,0.0304438467415468,0.00507722269604325
245,0.0243246126257237,0.00467289377798164
246,0.034169525988935,0.00581622864712437
247,0.0535413347581415,0.0067629942478023
248,0.0416016070389723,0.00508074789760233
249,0.0614691472696906,0.00871543927778203
250,0.0598501546719261,0.00792753054601394
251,0.0644177775454659,0.00648208182609848
252,0.0604776285503355,0.0082146672887974
253,0.0530400750355138,0.00446683926684072
254,0.0805200092714183,0.00787241334973381
255,0.0838717939768904,0.0186041743470211
256,0.0679248032275403,0.0174417976111146
257,0.0905806726739099,0.0151705011960762
258,0.0700617399938326,0.00789893409790285
