Wavelength (nm),Transmittance(%),Std.Dev.
190,0.0755277581722175,0.00628195954546094
191,0.10359889189389,0.00669617165956758
192,0.11865693789918,0.0195840500440768
193,0.0900420475134045,0.0288305040570714
194,0.0489905810926309,0.0114935056570268
195,0.0625588116361619,0.0198271109988104
196,0.0426245348521159,0.00834138247367735
197,0.0608379318845878,0.00552470169829928
198,0.10465905791559,0.0110968294737295
199,0.0916435567976516,0.0178192171010816
200,0.0677640531454508,0.00879663303310964
201,0.0854826722188514,0.0142299676576829
202,0.0586462776069476,0.00776890890785328
203,0.0801467362017269,0.00898254129982298
204,0.0659539134602457,0.00801448486552192
205,0.0544891464844392,0.00678371420231234
206,0.0314153453341558,0.0040071326527507
207,0.0433892863741702,0.00525374702553506
208,0.0574137032347548,0.00663884934815995
209,0.0439527265129301,0.00729926323299293
210,0.0389711359385334,0.00644506532858044
211,0.0456504233014744,0.00621363418576205
212,0.0495332900074232,0.00786028836449334
213,0.0602864283375221,0.00968622219490469
214,0.0307213030486794,0.00662992713851664
215,0.0377046605103371,0.00644018989947059
216,0.0669453336225368,0.00855401612851082
217,0.0538662873249547,0.00850572398710461
218,0.0511822436501006,0.00791986853179523
219,0.0623637021359282,0.00627303841821522
220,0.0747649822528058,0.00710323013135733
221,0.0868587722620053,0.00803662917468799
222,0.0691886667138373,0.00800286726334555
223,0.0539142144055375,0.00428985740886592
224,0.0603493435195253,0.00510499444931464
225,0.0751893499435025,0.00548475614552847
226,0.0556894384413266,0.00473932985978093
227,0.0664191451285295,0.00453666104334724
228,0.0647267488776759,0.00643525801842029
229,0.054434014083906,0.00613122483474583
230,0.0708328161209933,0.00882473646029394
231,0.0618308090664521,0.00754170728791065
232,0.0539008378708888,0.00832511452343698
233,0.0522102526163615,0.00684810788389677
234,0.0429198311512061,0.00397929540778864
235,0.0544596598524773,0.00465152762615804
236,0.0458899320740938,0.00495508406998504
237,0.0538336503197765,0.00556391861261121
238,0.0577638068987554,0.00468162916216941
239,0.060212735555141,0.00488046158442656
240,0.0650587709794154,0.00672049718621695
241,0.0606457923309439,0.00470066061050769
242,0.0768787937509849,0.00429261413891739
243,0.0972256931007321,0.00658211873137573
244,0.0976483774715001,0.00411151806509727
245,0.103887528755157,0.00459403509727697
246,0.102193608079067,0.00749412569341116
247,0.116322267890619,0.00681402181220778
248,0.137461541425846,0.00626484754948076
249,0.159057902855778,0.00687261549971218
250,0.248867097963029,0.00742221438855266
251,0.478104675933996,0.00597340004083209
252,1.0064846141818,0.00673430414908084
253,1.98302411376491,0.0083939193713057
254,3.3837959271949,0.00713974810249058
255,5.03333294984661,0.00541870246525743
256,6.90801960458516,0.00758544440051256
257,8.74309450157364,0.00724902823514202
258,10.5224680257319,0.00824832611928111
